"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ALPK1","Endothelial cells","ASD","Wald ratio",1,-0.111,0.045,0.895,0.0125,NA,NA,NA,0.0001121
"PPP1R26","Excitatory neurons","ASD","Wald ratio",1,-0.177,0.071,0.838,0.0125,NA,NA,NA,2.15e-05
"NIPSNAP3A","Oligodendrocytes","ASD","Wald ratio",1,0.07,0.028,1.072,0.0125,NA,NA,NA,0.139369919
"AC098650.1","Oligodendrocytes","ASD","Wald ratio",1,-0.178,0.071,0.837,0.0125,NA,NA,NA,1.75e-05
"DPH5","Oligodendrocytes","ASD","Wald ratio",1,-0.193,0.078,0.824,0.0127,NA,NA,NA,1.46e-05
"NCAPG2","OPCs / COPs","ASD","Wald ratio",1,0.115,0.046,1.122,0.0127,NA,NA,NA,2.52e-05
"AC093772.1","Pericytes","ASD","Wald ratio",1,0.095,0.038,1.1,0.0127,NA,NA,NA,2.76e-05
"ATP5F1A","Excitatory neurons","ASD","Wald ratio",1,0.484,0.194,1.622,0.0127,NA,NA,NA,1.83e-05
"SEMA5B","Excitatory neurons","ASD","Wald ratio",1,0.284,0.114,1.328,0.0128,NA,NA,NA,3.99e-05
"AF130359.1","Excitatory neurons","ASD","Wald ratio",1,-0.121,0.049,0.886,0.0129,NA,NA,NA,9e-05
"MVB12A","Pericytes","ASD","Wald ratio",1,0.139,0.056,1.149,0.013,NA,NA,NA,1.61e-05
"THBS4","Astrocytes","ASD","Wald ratio",1,-0.112,0.045,0.894,0.013,NA,NA,NA,8.71e-05
"AC021351.1","Microglia","ASD","Wald ratio",1,-0.121,0.049,0.886,0.0131,NA,NA,NA,1.69e-05
"PLEKHF1","Astrocytes","ASD","Wald ratio",1,0.135,0.055,1.145,0.0131,NA,NA,NA,1.68e-05
"RAPH1","Astrocytes","ASD","Wald ratio",1,0.216,0.087,1.241,0.0132,NA,NA,NA,0.000130464
"ELMOD2","Oligodendrocytes","ASD","Wald ratio",1,-0.251,0.101,0.778,0.0133,NA,NA,NA,1.59e-05
"TEX41","Microglia","ASD","Wald ratio",1,-0.079,0.032,0.924,0.0133,NA,NA,NA,0.000136784
"NR4A3","Endothelial cells","ASD","Wald ratio",1,-0.145,0.058,0.865,0.0133,NA,NA,NA,2.85e-05
"LRP1","OPCs / COPs","ASD","Wald ratio",1,-0.192,0.078,0.825,0.0134,NA,NA,NA,2.82e-05
"ZFAND3","Excitatory neurons","ASD","Wald ratio",1,0.255,0.103,1.29,0.0134,NA,NA,NA,0.001240456
"LINC00839","Inhibitory neurons","ASD","Wald ratio",1,0.052,0.021,1.053,0.0136,NA,NA,NA,0.117530583
"ROBO1","Excitatory neurons","ASD","Wald ratio",1,-0.19,0.077,0.827,0.0136,NA,NA,NA,3.56e-05
"LRRC57","Excitatory neurons","ASD","Wald ratio",1,0.101,0.041,1.107,0.0137,NA,NA,NA,0.002220275
"MPPED2","Endothelial cells","ASD","Wald ratio",1,0.155,0.063,1.167,0.0137,NA,NA,NA,1.91e-05
"LINC01102","Oligodendrocytes","ASD","Wald ratio",1,-0.294,0.119,0.745,0.0137,NA,NA,NA,2.92e-05
"YEATS4","Oligodendrocytes","ASD","Wald ratio",1,0.1,0.041,1.105,0.0138,NA,NA,NA,0.001445507
"SLC29A4","OPCs / COPs","ASD","Wald ratio",1,-0.12,0.049,0.887,0.0139,NA,NA,NA,1.92e-05
"AADAT","Excitatory neurons","ASD","Wald ratio",1,-0.162,0.066,0.85,0.0139,NA,NA,NA,3.27e-05
"ADGRA3","Excitatory neurons","ASD","Wald ratio",1,-0.201,0.082,0.818,0.014,NA,NA,NA,1.74e-05
"AMIGO1","Inhibitory neurons","ASD","Wald ratio",1,-0.189,0.077,0.828,0.014,NA,NA,NA,5.58e-05
"ZNF436","Endothelial cells","ASD","Wald ratio",1,0.095,0.039,1.099,0.0142,NA,NA,NA,1.46e-05
"KCTD9","Oligodendrocytes","ASD","Wald ratio",1,-0.171,0.07,0.843,0.0142,NA,NA,NA,2.75e-05
"ZNRF1","Astrocytes","ASD","Wald ratio",1,0.218,0.089,1.243,0.0143,NA,NA,NA,3.67e-05
