"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"CNTN3","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.003","0.006","0.997","5.45e-01",NA,NA,NA,0.002573705
"RGCC","Stem-cell-iPSC","DEP","Wald ratio",1," 0.008","0.014","1.008","5.46e-01",NA,NA,NA,1.41e-05
"RPL23AP22","Stem-cell-iPSC","DEP","Wald ratio",1," 0.010","0.016","1.010","5.46e-01",NA,NA,NA,0.002579038
"HEPACAM","Stem-cell-iPSC","DEP","Wald ratio",1," 0.011","0.018","1.011","5.46e-01",NA,NA,NA,0.00063932
"LINC01267","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.46e-01",NA,NA,NA,0.002706284
"KLHL31","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.013","0.021","0.987","5.47e-01",NA,NA,NA,1.89e-05
"CDK14","Stem-cell-iPSC","DEP","Weighted mode",3," 0.005","0.007","1.005","5.47e-01",0.596416741,0.740180787,0.671716372,0.000122123
"DLG2","Stem-cell-iPSC","DEP","Inverse variance weighted",4,"-0.003","0.005","0.997","5.48e-01",0.375791626,0.575320312,0.881374486,0.000220553
"SOX2-OT","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.007","0.996","5.49e-01",NA,NA,NA,1.08e-06
"C2orf40","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.010","0.016","0.990","5.49e-01",NA,NA,NA,0.002580716
"PRKD1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.54e-01",NA,NA,NA,6.73e-06
"SYTL3","Stem-cell-iPSC","DEP","Wald ratio",1," 0.009","0.015","1.009","5.54e-01",NA,NA,NA,0.000537933
"FRMD4A","Stem-cell-iPSC","DEP","Inverse variance weighted",3,"-0.006","0.010","0.994","5.54e-01",0.216832214,0.35167281,0.651956722,2.12e-05
"ZMIZ1-AS1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.009","0.015","0.991","5.55e-01",NA,NA,NA,0.002610214
"CBX5","Stem-cell-iPSC","DEP","Wald ratio",1," 0.009","0.015","1.009","5.55e-01",NA,NA,NA,3.1e-05
"SEMA3D","Stem-cell-iPSC","DEP","Wald ratio",1," 0.007","0.012","1.007","5.55e-01",NA,NA,NA,6.69e-06
"SPOCK1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.009","0.016","0.991","5.55e-01",NA,NA,NA,9.36e-05
"OLFML3","Stem-cell-iPSC","DEP","Inverse variance weighted",2,"-0.009","0.016","0.991","5.56e-01",NA,0.112540381,NA,0.002955491
"PDE4D","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.007","0.996","5.57e-01",NA,NA,NA,2.64e-05
"F3","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.023","0.040","0.977","5.58e-01",NA,NA,NA,0.00341477
"CDH4","Stem-cell-iPSC","DEP","Inverse variance weighted",2," 0.006","0.010","1.006","5.59e-01",NA,0.334342801,NA,0.002214497
"LRP1B","Stem-cell-iPSC","DEP","Inverse variance weighted",2,"-0.012","0.021","0.988","5.59e-01",NA,0.029918113,NA,4.25e-05
