"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"EML1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.059,2.718,0.0995,0.550806711,NA,NA,NA
"ALCAM","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.021,2.718,0.0997,0.831927435,NA,NA,NA
"LGI2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.205,2.718,0.0997,0.039527681,NA,NA,NA
"AQR","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.127,2.718,0.1,0.207040571,NA,NA,NA
"ENPP6","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.044,2.718,0.1,0.658214841,NA,NA,NA
"SERPINA5","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.007,2.718,0.101,0.941512036,NA,NA,NA
"IRF7","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.001,2.718,0.101,0.992657608,NA,NA,NA
"OSTM1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.042,2.718,0.101,0.679268496,NA,NA,NA
"NKAIN4","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.224,2.718,0.101,0.026227529,NA,NA,NA
"GNG12-AS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.137,2.718,0.101,0.176523848,NA,NA,NA
"TMEM74","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.121,2.718,0.101,0.233604014,NA,NA,NA
"IMMP2L","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted",2,-0.04,7.389,0.101,0.695857802,NA,0.002674597,NA
"KIAA1328","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.141,2.718,0.101,0.165228253,NA,NA,NA
"ZMAT4","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.219,2.718,0.101,0.030501053,NA,NA,NA
"DERA","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.11,2.718,0.101,0.279128805,NA,NA,NA
"ABHD11-AS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.198,2.718,0.102,0.051527683,NA,NA,NA
"SLC13A3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.128,2.718,0.102,0.209709699,NA,NA,NA
"SLC15A4","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.051,2.718,0.102,0.619666168,NA,NA,NA
"SPARCL1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.246,2.718,0.102,0.016005777,NA,NA,NA
"FAM216B","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.014,2.718,0.102,0.890569286,NA,NA,NA
"DENND2A","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.071,2.718,0.102,0.485334056,NA,NA,NA
"SULF2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.016,2.718,0.103,0.875353021,NA,NA,NA
"MALRD1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.015,2.718,0.103,0.88332329,NA,NA,NA
"RPL23AP22","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.076,2.718,0.103,0.456763928,NA,NA,NA
"RPL17P12","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.022,2.718,0.103,0.831329779,NA,NA,NA
