"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"CCDC91","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.019,2.718,0.0381,0.616997733,NA,NA,NA
"VN2R3P","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.011,2.718,0.0382,0.782629451,NA,NA,NA
"BTBD7","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.099,2.718,0.0382,0.009334813,NA,NA,NA
"KCNJ6","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.006,2.718,0.0382,0.875451819,NA,NA,NA
"TBX20","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.054,2.718,0.0383,0.155424841,NA,NA,NA
"EGFEM1P","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,-0.011,7.389,0.0383,0.774866618,NA,0.003485546,NA
"DLC1","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,0.013,7.389,0.0384,0.740250909,NA,0.013826594,NA
"COLGALT2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.06,2.718,0.0384,0.118557567,NA,NA,NA
"MMP20","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.052,2.718,0.0384,0.17874934,NA,NA,NA
"LINC00276","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.076,2.718,0.0384,0.046771475,NA,NA,NA
"EXTL3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.012,2.718,0.0385,0.764632255,NA,NA,NA
"ANKS1B","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.027,2.718,0.0385,0.475893559,NA,NA,NA
"RNF5P1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.043,2.718,0.0385,0.262199561,NA,NA,NA
"EDIL3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.019,2.718,0.0387,0.626496469,NA,NA,NA
"GRIN3A","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.092,2.718,0.0388,0.017670674,NA,NA,NA
