"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"TAPBP","Brain Cortex","SCZ","Wald ratio",1,-0.631,0.158,0.532,6.59e-05,NA,NA,NA,0.935320347
"MICB","Brain Cortex","SCZ","Wald ratio",1,0.119,0.03,1.127,6.59e-05,NA,NA,NA,0.93439392
"CNDP1","Brain Cortex","SCZ","Wald ratio",1,0.193,0.048,1.212,6.6e-05,NA,NA,NA,0.937385547
"CNOT7","Brain Cortex","SCZ","Inverse variance weighted",2,0.202,0.051,1.224,7.17e-05,NA,0.317512606,NA,0.947019377
"SLC35G2","Brain Cortex","SCZ","Wald ratio",1,-0.095,0.024,0.91,7.25e-05,NA,NA,NA,0.922930163
"NCK1-DT","Brain Cortex","SCZ","Wald ratio",1,0.716,0.18,2.046,7.25e-05,NA,NA,NA,0.92197295
"NCK1","Brain Cortex","SCZ","Wald ratio",1,0.476,0.12,1.61,7.25e-05,NA,NA,NA,0.922930163
"RP11-85F14.5","Brain Cortex","SCZ","Wald ratio",1,0.198,0.05,1.219,7.25e-05,NA,NA,NA,0.921497307
"MACROD2","Brain Cortex","SCZ","Weighted median",3,0.064,0.016,1.066,7.87e-05,0.113514921,0.225629789,0.738985902,0.006082079
"RSPO2","Brain Cortex","SCZ","Wald ratio",1,-0.207,0.052,0.813,7.92e-05,NA,NA,NA,0.915175356
"EMC2","Brain Cortex","SCZ","Wald ratio",1,0.191,0.048,1.211,7.92e-05,NA,NA,NA,0.917593228
"NPIPB2","Brain Cortex","SCZ","Wald ratio",1,0.17,0.043,1.185,8.41e-05,NA,NA,NA,0.908000639
"RP11-166B2.1","Brain Cortex","SCZ","Wald ratio",1,-0.169,0.043,0.844,8.41e-05,NA,NA,NA,0.908000597
"CD46","Brain Cortex","SCZ","Weighted median",3,0.046,0.012,1.047,8.54e-05,0.189951102,0.405048291,0.857141351,0.947277841
"MINDY1","Brain Cortex","SCZ","Wald ratio",1,0.769,0.196,2.157,8.6e-05,NA,NA,NA,0.954572117
"FAM63A","Brain Cortex","SCZ","Wald ratio",1,0.068,0.017,1.07,8.6e-05,NA,NA,NA,0.954572125
"MAN2A1","Brain Cortex","SCZ","Wald ratio",1,0.565,0.144,1.76,8.68e-05,NA,NA,NA,0.919771214
"GPATCH2L","Brain Cortex","SCZ","Inverse variance weighted",2,0.139,0.035,1.149,8.82e-05,NA,0.769546628,NA,0.76541326
"STK4","Brain Cortex","SCZ","Wald ratio",1,-0.086,0.022,0.918,9.32e-05,NA,NA,NA,0.898572947
