Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
RASGEF1B,Brain Meta Analysis,ANX,Wald ratio,1,-0.033,0.069,0.967,0.627,NA,NA,NA,0.021626096
PIK3R6,Brain Meta Analysis,ANX,Wald ratio,1,-0.012,0.026,0.988,0.627,NA,NA,NA,0.015750036
PCTP,Brain Meta Analysis,ANX,Wald ratio,1,0.03,0.061,1.03,0.627,NA,NA,NA,0.030434769
MCCC2,Brain Meta Analysis,ANX,Wald ratio,1,-0.02,0.041,0.98,0.627,NA,NA,NA,0.015114616
NCKAP1L,Brain Meta Analysis,ANX,Wald ratio,1,-0.045,0.092,0.956,0.627,NA,NA,NA,0.01854861
CAND1,Brain Meta Analysis,ANX,Wald ratio,1,-0.03,0.062,0.97,0.628,NA,NA,NA,0.03714194
NOS1AP,Brain Meta Analysis,ANX,Wald ratio,1,-0.013,0.027,0.987,0.628,NA,NA,NA,0.016106636
HTR2A,Brain Meta Analysis,ANX,Wald ratio,1,0.012,0.025,1.012,0.628,NA,NA,NA,0.014369836
DNAH11,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.018,0.036,0.983,0.629,NA,0.137484889,NA,0.021959738
SPSB4,Brain Meta Analysis,ANX,Wald ratio,1,0.037,0.077,1.038,0.63,NA,NA,NA,0.014171128
STXBP6,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.019,0.04,1.019,0.63,NA,0.744241541,NA,0.014716592
MRPL10,Brain Meta Analysis,ANX,Wald ratio,1,-0.043,0.088,0.958,0.63,NA,NA,NA,0.017901143
FAM53B,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.078,0.963,0.63,NA,NA,NA,0.019178058
ZNF354B,Brain Meta Analysis,ANX,Wald ratio,1,-0.035,0.072,0.966,0.63,NA,NA,NA,0.014663551
TGM2,Brain Meta Analysis,ANX,Wald ratio,1,0.037,0.076,1.037,0.631,NA,NA,NA,0.016633949
DCDC2C,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.038,0.079,1.039,0.631,NA,0.047313583,NA,0.109974389
TMEM132E,Brain Meta Analysis,ANX,Wald ratio,1,0.022,0.045,1.022,0.631,NA,NA,NA,0.020080394
SPSB1,Brain Meta Analysis,ANX,Wald ratio,1,-0.011,0.024,0.989,0.632,NA,NA,NA,0.016015934
ARMC2,Brain Meta Analysis,ANX,Wald ratio,1,-0.011,0.023,0.989,0.632,NA,NA,NA,0.01710633
HHLA1,Brain Meta Analysis,ANX,Wald ratio,1,0.019,0.04,1.019,0.632,NA,NA,NA,0.015275838
YAF2,Brain Meta Analysis,ANX,Wald ratio,1,0.032,0.066,1.032,0.632,NA,NA,NA,0.029017627
ITGB3,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.011,0.023,1.011,0.633,NA,0.645827496,NA,0.013451639
RAET1L,Brain Meta Analysis,ANX,Wald ratio,1,-0.013,0.028,0.987,0.633,NA,NA,NA,0.015422174
CMC1,Brain Meta Analysis,ANX,Wald ratio,1,-0.036,0.076,0.964,0.635,NA,NA,NA,0.014891635
ADPRH,Brain Meta Analysis,ANX,Wald ratio,1,0.011,0.024,1.011,0.635,NA,NA,NA,0.018759852
BICRAL,Brain Meta Analysis,ANX,Wald ratio,1,-0.035,0.073,0.966,0.635,NA,NA,NA,0.01757262
RNF213,Brain Meta Analysis,ANX,Wald ratio,1,-0.047,0.099,0.954,0.636,NA,NA,NA,0.021425869
WNT5B,Brain Meta Analysis,ANX,Wald ratio,1,-0.029,0.062,0.971,0.637,NA,NA,NA,0.02716321
EXTL2,Brain Meta Analysis,ANX,Wald ratio,1,-0.026,0.055,0.974,0.638,NA,NA,NA,0.0149075
QSOX1,Brain Meta Analysis,ANX,Wald ratio,1,-0.012,0.025,0.988,0.638,NA,NA,NA,0.019084482
PNPLA6,Brain Meta Analysis,ANX,Wald ratio,1,-0.031,0.066,0.97,0.638,NA,NA,NA,0.014694884
SHC2,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.031,0.066,0.97,0.638,NA,0.267061234,NA,0.01555295
TUB,Brain Meta Analysis,ANX,Wald ratio,1,-0.103,0.22,0.902,0.638,NA,NA,NA,0.044700861
CFAP53,Brain Meta Analysis,ANX,Wald ratio,1,0.028,0.059,1.028,0.639,NA,NA,NA,0.016927646
LTBP1,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.013,0.027,0.987,0.64,NA,0.260170054,NA,0.014118441
CACNG4,Brain Meta Analysis,ANX,Wald ratio,1,-0.042,0.091,0.958,0.64,NA,NA,NA,0.023409129
SNTB1,Brain Meta Analysis,ANX,Simple mode,3,0.026,0.048,1.026,0.641,0.110900275,0.166861092,0.637715757,0.085189323
GATA4,Brain Meta Analysis,ANX,Wald ratio,1,0.036,0.077,1.037,0.641,NA,NA,NA,0.014514983
C6orf132,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.019,0.042,0.981,0.641,NA,0.286474862,NA,0.031212689
PIK3CD,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.029,0.061,1.029,0.641,NA,0.820582463,NA,0.02013448
ATP5IF1,Brain Meta Analysis,ANX,Wald ratio,1,0.042,0.091,1.043,0.642,NA,NA,NA,0.016943666
TGFBR2,Brain Meta Analysis,ANX,Wald ratio,1,0.045,0.097,1.046,0.642,NA,NA,NA,0.016061028
VSIG10L2,Brain Meta Analysis,ANX,Wald ratio,1,-0.022,0.048,0.978,0.642,NA,NA,NA,0.024276652
