Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
ITSN1,Brain Meta Analysis,ADHD,Wald ratio,1,0.063,0.035,1.066,0.0673,NA,NA,NA,0.044116761
ILDR1,Brain Meta Analysis,ADHD,Wald ratio,1,0.068,0.037,1.071,0.0673,NA,NA,NA,0.024049719
TMEM245,Brain Meta Analysis,ADHD,Wald ratio,1,0.058,0.032,1.059,0.0674,NA,NA,NA,0.029990219
LEPR,Brain Meta Analysis,ADHD,Wald ratio,1,0.051,0.028,1.053,0.0675,NA,NA,NA,0.010666768
MAD1L1,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.031,0.017,0.97,0.0676,NA,0.571933821,NA,0.018748144
TMPRSS4,Brain Meta Analysis,ADHD,Wald ratio,1,0.027,0.015,1.027,0.0678,NA,NA,NA,0.025191143
KCNQ1,Brain Meta Analysis,ADHD,Inverse variance weighted,5,0.024,0.013,1.024,0.0681,0.782062614,0.646008977,0.320080208,0.046869827
CAMK1D,Brain Meta Analysis,ADHD,Weighted median,3,-0.014,0.008,0.986,0.0686,0.005224542,0.020102887,0.973281408,0.013554679
SSBP2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.038,0.021,0.963,0.0687,NA,NA,NA,0.041358089
GALNT16,Brain Meta Analysis,ADHD,Wald ratio,1,-0.046,0.025,0.955,0.0691,NA,NA,NA,0.027737711
VWC2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.06,0.033,0.942,0.0691,NA,NA,NA,0.029016939
PIK3AP1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.043,0.024,0.958,0.0694,NA,NA,NA,0.031166119
LAMB1,Brain Meta Analysis,ADHD,Wald ratio,1,0.035,0.019,1.035,0.0695,NA,NA,NA,0.023225765
DTNA,Brain Meta Analysis,ADHD,Wald ratio,1,0.037,0.02,1.038,0.0698,NA,NA,NA,0.034358095
LCT,Brain Meta Analysis,ADHD,Wald ratio,1,0.059,0.033,1.061,0.07,NA,NA,NA,0.032124019
GRK7,Brain Meta Analysis,ADHD,Wald ratio,1,-0.051,0.028,0.951,0.0705,NA,NA,NA,0.023457504
TSLP,Brain Meta Analysis,ADHD,Wald ratio,1,0.048,0.027,1.049,0.0707,NA,NA,NA,0.025337653
TUBB3,Brain Meta Analysis,ADHD,Wald ratio,1,0.048,0.027,1.049,0.0709,NA,NA,NA,0.023889162
B4GALNT3,Brain Meta Analysis,ADHD,Wald ratio,1,0.014,0.008,1.014,0.071,NA,NA,NA,0.024283225
ZCCHC24,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.024,0.013,0.977,0.0711,NA,0.728508719,NA,0.017689512
CTIF,Brain Meta Analysis,ADHD,Weighted median,3,-0.015,0.008,0.985,0.0712,0.030751477,0.073808353,0.790225637,0.014899084
NKAIN2,Brain Meta Analysis,ADHD,Weighted median,4,-0.026,0.014,0.975,0.0717,0.000879926,0.002779727,0.959752956,0.010966609
ASAP2,Brain Meta Analysis,ADHD,Wald ratio,1,0.04,0.022,1.04,0.0723,NA,NA,NA,0.035457346
RAB39A,Brain Meta Analysis,ADHD,Wald ratio,1,-0.014,0.008,0.986,0.0724,NA,NA,NA,0.023888475
STUM,Brain Meta Analysis,ADHD,Wald ratio,1,0.031,0.017,1.032,0.0734,NA,NA,NA,0.033951176
CNTN1,Brain Meta Analysis,ADHD,Wald ratio,1,0.023,0.013,1.023,0.0736,NA,NA,NA,0.040907478
CLSTN2,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.038,0.021,0.963,0.0738,NA,0.233934501,NA,0.096199926
JARID2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.015,0.009,0.985,0.0739,NA,NA,NA,0.02582391
PSMD11,Brain Meta Analysis,ADHD,Wald ratio,1,0.048,0.027,1.049,0.0739,NA,NA,NA,0.022575175
LIMD1,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.032,0.018,1.032,0.0742,NA,0.802731425,NA,0.014155809
GAP43,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.014,0.008,0.986,0.0742,NA,0.698499174,NA,0.010336495
IQUB,Brain Meta Analysis,ADHD,Wald ratio,1,0.041,0.023,1.042,0.0745,NA,NA,NA,0.057855823
RGS13,Brain Meta Analysis,ADHD,Wald ratio,1,-0.046,0.026,0.955,0.0748,NA,NA,NA,0.022749202
