"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"ENSG00000289108","Brain","OCD","Wald ratio",1,"-0.087","0.113","0.917","4.41e-01",NA,NA,NA,0.025187858
"CAPN14","Brain","OCD","Wald ratio",1,"-0.102","0.132","0.903","4.41e-01",NA,NA,NA,0.023123408
"ENSG00000285575","Brain","OCD","Wald ratio",1," 0.070","0.091","1.072","4.42e-01",NA,NA,NA,0.020712247
"CUEDC1","Brain","OCD","Wald ratio",1," 0.088","0.115","1.092","4.42e-01",NA,NA,NA,0.022207383
"ZNF117","Brain","OCD","Wald ratio",1," 0.040","0.053","1.041","4.43e-01",NA,NA,NA,0.017051031
"HTRA1","Brain","OCD","Wald ratio",1," 0.090","0.117","1.094","4.43e-01",NA,NA,NA,0.020736152
"APOBEC3A","Brain","OCD","Wald ratio",1,"-0.077","0.100","0.926","4.44e-01",NA,NA,NA,0.037258843
"SUGT1P4-STRA6LP","Brain","OCD","Wald ratio",1," 0.132","0.173","1.141","4.44e-01",NA,NA,NA,0.028303152
"MORF4L1","Brain","OCD","Wald ratio",1,"-0.061","0.079","0.941","4.44e-01",NA,NA,NA,0.016904487
"SLC28A1","Brain","OCD","Wald ratio",1,"-0.106","0.140","0.899","4.47e-01",NA,NA,NA,0.023614271
"PDE2A","Brain","OCD","Wald ratio",1,"-0.031","0.041","0.970","4.48e-01",NA,NA,NA,0.016955761
"","Brain","OCD","Weighted median",380," 0.005","0.006","1.005","4.49e-01",0.003083622,0.003403515,0.795623497,0.018490993
"TMEM220","Brain","OCD","Wald ratio",1," 0.051","0.067","1.052","4.51e-01",NA,NA,NA,0.016759988
"CASC23","Brain","OCD","Wald ratio",1,"-0.067","0.089","0.935","4.52e-01",NA,NA,NA,0.016687562
"CASP8","Brain","OCD","Wald ratio",1,"-0.061","0.081","0.941","4.52e-01",NA,NA,NA,0.017842055
"HMGA1P7","Brain","OCD","Wald ratio",1," 0.092","0.123","1.097","4.54e-01",NA,NA,NA,0.029196808
"GFOD1","Brain","OCD","Wald ratio",1," 0.075","0.100","1.078","4.55e-01",NA,NA,NA,0.019184871
"JAKMIP3","Brain","OCD","Wald ratio",1," 0.058","0.078","1.060","4.55e-01",NA,NA,NA,0.018381333
"HDDC2","Brain","OCD","Wald ratio",1,"-0.054","0.072","0.948","4.56e-01",NA,NA,NA,0.020890774
"DMBT1L1","Brain","OCD","Wald ratio",1,"-0.218","0.293","0.804","4.56e-01",NA,NA,NA,0.056512514
"MCOLN3","Brain","OCD","Wald ratio",1,"-0.081","0.109","0.922","4.56e-01",NA,NA,NA,0.019450416
"LINC02457","Brain","OCD","Wald ratio",1,"-0.036","0.048","0.965","4.58e-01",NA,NA,NA,0.017114562
"PRIMA1","Brain","OCD","Wald ratio",1,"-0.063","0.085","0.939","4.59e-01",NA,NA,NA,0.026707241
"AGA","Brain","OCD","Wald ratio",1,"-0.053","0.072","0.948","4.59e-01",NA,NA,NA,0.017876033
"DLGAP1","Brain","OCD","Wald ratio",1,"-0.081","0.109","0.923","4.60e-01",NA,NA,NA,0.018876029
"SGPL1","Brain","OCD","Wald ratio",1,"-0.061","0.082","0.941","4.61e-01",NA,NA,NA,0.017658157
"CHD9","Brain","OCD","Wald ratio",1,"-0.051","0.070","0.950","4.61e-01",NA,NA,NA,0.017168624
"DNAJA3","Brain","OCD","Wald ratio",1," 0.072","0.098","1.075","4.62e-01",NA,NA,NA,0.019387525
"MYO18A","Brain","OCD","Wald ratio",1,"-0.174","0.236","0.841","4.62e-01",NA,NA,NA,0.039856824
"ENSG00000225359","Brain","OCD","Wald ratio",1," 0.047","0.063","1.048","4.63e-01",NA,NA,NA,0.017685548
"OAS1","Brain","OCD","Wald ratio",1,"-0.056","0.076","0.946","4.63e-01",NA,NA,NA,0.016949212
"TIAM1","Brain","OCD","Wald ratio",1," 0.071","0.097","1.074","4.63e-01",NA,NA,NA,0.01761404
"OXR1","Brain","OCD","Wald ratio",1," 0.030","0.042","1.031","4.63e-01",NA,NA,NA,0.01645838
"EIF3D","Brain","OCD","Wald ratio",1," 0.074","0.102","1.077","4.64e-01",NA,NA,NA,0.021926569
"ADGRG7","Brain","OCD","Wald ratio",1,"-0.150","0.205","0.861","4.64e-01",NA,NA,NA,0.060381161
"MYO9B","Brain","OCD","Wald ratio",1," 0.079","0.107","1.082","4.64e-01",NA,NA,NA,0.019029671
"CD2AP","Brain","OCD","Wald ratio",1," 0.063","0.086","1.065","4.65e-01",NA,NA,NA,0.019611371
"YJU2","Brain","OCD","Wald ratio",1,"-0.034","0.047","0.967","4.68e-01",NA,NA,NA,0.017943383
"GCK","Brain","OCD","Wald ratio",1,"-0.126","0.174","0.882","4.71e-01",NA,NA,NA,0.032614221
"ENSG00000257239","Brain","OCD","Wald ratio",1,"-0.055","0.076","0.946","4.71e-01",NA,NA,NA,0.016672351
"LINC02306","Brain","OCD","Wald ratio",1,"-0.068","0.095","0.934","4.72e-01",NA,NA,NA,0.018684308
"MTUS1","Brain","OCD","Wald ratio",1,"-0.178","0.248","0.837","4.74e-01",NA,NA,NA,0.041874581
