"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"GABRA2","Brain Meta analysis","BP","Wald ratio",1,0.035,0.021,1.035,0.0962,NA,NA,NA,0.018523332
"SAPCD2","Brain Meta analysis","BP","Wald ratio",1,-0.043,0.026,0.957,0.0962,NA,NA,NA,0.022161554
"ZMIZ1","Brain Meta analysis","BP","MR Egger",4,0.119,0.04,1.126,0.0964,0.927618825,0.022995701,0.092103331,0.00695611
"CENPK","Brain Meta analysis","BP","Wald ratio",1,-0.033,0.02,0.967,0.0968,NA,NA,NA,0.020507582
"XKR7","Brain Meta analysis","BP","Wald ratio",1,-0.053,0.032,0.948,0.0968,NA,NA,NA,0.019935024
"TLL1","Brain Meta analysis","BP","Inverse variance weighted",2,-0.03,0.018,0.97,0.097,NA,0.914016685,NA,0.007842788
"FARSB","Brain Meta analysis","BP","Wald ratio",1,0.025,0.015,1.026,0.097,NA,NA,NA,0.019346584
"ABCG1","Brain Meta analysis","BP","Wald ratio",1,0.059,0.036,1.061,0.0975,NA,NA,NA,0.019054187
"LMX1A","Brain Meta analysis","BP","Inverse variance weighted",3,-0.014,0.008,0.986,0.098,0.68792093,0.605278385,0.527188665,0.006481554
"LOXL1","Brain Meta analysis","BP","Wald ratio",1,0.015,0.009,1.015,0.0983,NA,NA,NA,0.01876906
"CDRT4","Brain Meta analysis","BP","Wald ratio",1,0.024,0.015,1.025,0.0984,NA,NA,NA,0.03926361
"NKAIN2","Brain Meta analysis","BP","Weighted median",4,-0.026,0.016,0.974,0.0985,6.19e-05,0.000159981,0.807725823,0.814931147
"C3orf20","Brain Meta analysis","BP","Wald ratio",1,0.06,0.036,1.061,0.0985,NA,NA,NA,0.030208493
"PABIR1","Brain Meta analysis","BP","Wald ratio",1,0.068,0.042,1.071,0.0994,NA,NA,NA,0.019468597
"HS3ST4","Brain Meta analysis","BP","Inverse variance weighted",3,-0.015,0.009,0.985,0.0996,0.25923996,0.222017112,0.450694628,0.046089867
"MFAP3L","Brain Meta analysis","BP","Wald ratio",1,0.031,0.019,1.031,0.1,NA,NA,NA,0.020723565
"NCF2","Brain Meta analysis","BP","Wald ratio",1,0.044,0.027,1.045,0.1,NA,NA,NA,0.018710492
"FBXO2","Brain Meta analysis","BP","Inverse variance weighted",2,-0.013,0.008,0.987,0.1,NA,0.193414936,NA,0.08854333
"KIF21B","Brain Meta analysis","BP","Wald ratio",1,0.047,0.029,1.048,0.1,NA,NA,NA,0.019367353
"VNN1","Brain Meta analysis","BP","Wald ratio",1,0.038,0.023,1.039,0.1,NA,NA,NA,0.018457645
