"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"TLR10","Brain Spinal cord cervical","ED","Wald ratio",1,0.013,0.041,1.013,0.755,NA,NA,NA,2.28e-05
"TVP23C","Brain Spinal cord cervical","ED","Wald ratio",1,0.011,0.036,1.011,0.755,NA,NA,NA,0.008715671
"LPIN3","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.024,0.992,0.756,NA,NA,NA,0.003421766
"SMARCA5","Brain Spinal cord cervical","ED","Wald ratio",1,0.019,0.061,1.019,0.758,NA,NA,NA,0.000158596
"CPEB1-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,0.014,0.046,1.014,0.759,NA,NA,NA,3.29e-05
"KIAA0513","Brain Spinal cord cervical","ED","Wald ratio",1,-0.015,0.05,0.985,0.759,NA,NA,NA,0.006900171
"NUMB","Brain Spinal cord cervical","ED","Wald ratio",1,-0.014,0.047,0.986,0.759,NA,NA,NA,0.00496596
"VPS13A","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.043,0.987,0.759,NA,NA,NA,0.000666029
"CCSER1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.025,0.992,0.759,NA,NA,NA,0.000264521
"MREG","Brain Spinal cord cervical","ED","Wald ratio",1,-0.009,0.03,0.991,0.76,NA,NA,NA,0.000823456
"USP40","Brain Spinal cord cervical","ED","Wald ratio",1,0.02,0.067,1.021,0.762,NA,NA,NA,0.008319461
"NADSYN1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.019,0.063,0.981,0.762,NA,NA,NA,0.003908563
"CDK10","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.028,1.009,0.766,NA,NA,NA,0.009575691
"RPL34-DT","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.025,0.993,0.766,NA,NA,NA,0.000334869
"IRAK1BP1","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.031,1.009,0.766,NA,NA,NA,0.003005953
"ZNF25","Brain Spinal cord cervical","ED","Wald ratio",1,-0.016,0.055,0.984,0.767,NA,NA,NA,0.001546346
"ZNF248","Brain Spinal cord cervical","ED","Wald ratio",1,-0.018,0.061,0.982,0.767,NA,NA,NA,0.00403149
"TCIM","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.03,1.009,0.767,NA,NA,NA,0.000457964
"DDHD2","Brain Spinal cord cervical","ED","Wald ratio",1,0.017,0.058,1.017,0.77,NA,NA,NA,0.006081044
"CEP170P1","Brain Spinal cord cervical","ED","Wald ratio",1,0.007,0.024,1.007,0.771,NA,NA,NA,0.008637895
"MFSD6","Brain Spinal cord cervical","ED","Inverse variance weighted",2,-0.015,0.051,0.985,0.771,NA,0.389653703,NA,0.00281773
"ARHGAP15-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.024,0.993,0.771,NA,NA,NA,0.006302939
"ZNF786","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.026,1.008,0.771,NA,NA,NA,0.007258
