"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PRKG1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.014","0.011","1.014","1.95e-01",NA,NA,NA,0.005043374
"DOCK8","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.017","0.013","1.017","1.95e-01",NA,NA,NA,0.005060537
"C19orf12","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.017","0.013","1.017","1.96e-01",NA,NA,NA,0.005849889
"AFAP1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.006","0.005","1.006","2.01e-01",NA,NA,NA,0.005635104
"TC2N","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.013","0.010","1.013","2.01e-01",NA,NA,NA,0.004773178
"CAMK1D","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.012","0.010","0.988","2.05e-01",NA,NA,NA,0.004815074
"LCLAT1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.014","0.011","1.014","2.08e-01",NA,NA,NA,0.005471119
"EEF1A2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.013","0.011","0.987","2.09e-01",NA,NA,NA,0.005101394
"PJA2","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.006","0.005","1.006","2.11e-01",NA,NA,NA,0.004779312
"LIMD1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.009","1.011","2.11e-01",NA,NA,NA,0.005210855
"B3GNTL1","Brain Prefrontal cortex","DEP","Inverse variance weighted",2,"-0.008","0.007","0.992","2.13e-01",NA,0.668223397,NA,0.005061163
"CAPZB","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.009","0.007","1.009","2.13e-01",NA,NA,NA,0.004853698
"SLC35E4","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.008","0.007","1.008","2.14e-01",NA,NA,NA,0.009290132
"TFPI","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.010","1.012","2.15e-01",NA,NA,NA,0.005359785
"CR1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.008","0.006","1.008","2.16e-01",NA,NA,NA,0.005865303
"ADARB2","Brain Prefrontal cortex","DEP","Simple mode",5," 0.010","0.007","1.010","2.17e-01",0.272765811,0.208247759,0.304556444,0.071760411
"GRTP1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.007","0.006","0.993","2.19e-01",NA,NA,NA,0.005078823
"TACC3","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.013","0.010","0.987","2.19e-01",NA,NA,NA,0.006011955
"CNTNAP2","Brain Prefrontal cortex","DEP","Inverse variance weighted",2," 0.006","0.005","1.006","2.23e-01",NA,0.868366914,NA,0.003658238
"CHST9","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.010","1.012","2.27e-01",NA,NA,NA,0.004444389
"UBE2F","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.012","0.010","0.988","2.28e-01",NA,NA,NA,0.004455887
"RIMS2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.014","0.011","0.986","2.33e-01",NA,NA,NA,0.005764468
"BCAR1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.012","0.010","0.988","2.36e-01",NA,NA,NA,0.004321675
"HSD17B4","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.020","0.017","0.980","2.36e-01",NA,NA,NA,0.004313033
"TMEM132C","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.009","1.011","2.39e-01",NA,NA,NA,0.003493862
"SLC25A24","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.015","0.013","0.985","2.42e-01",NA,NA,NA,0.005195159
"WAC","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.008","0.007","0.992","2.43e-01",NA,NA,NA,0.004714118
"NRCAM","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.009","0.990","2.45e-01",NA,NA,NA,0.004792568
"CHAF1A","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.009","0.989","2.46e-01",NA,NA,NA,0.004284268
"ZNF415","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.008","0.007","1.008","2.47e-01",NA,NA,NA,0.00553548
"SETBP1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.009","0.008","1.009","2.50e-01",NA,NA,NA,0.000721404
"PIWIL4","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.013","0.012","1.014","2.56e-01",NA,NA,NA,0.003791382
"CNTN5","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.008","0.990","2.57e-01",NA,NA,NA,0.00421631
"COL18A1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.007","0.006","1.007","2.59e-01",NA,NA,NA,0.00441572
"ZNF827","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.008","0.007","0.992","2.59e-01",NA,NA,NA,0.004415718
"LHPP","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.006","0.005","1.006","2.61e-01",NA,NA,NA,0.004495708
"RNF141","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.018","0.016","0.983","2.61e-01",NA,NA,NA,0.004566751
"PRKN","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.010","1.011","2.65e-01",NA,NA,NA,0.003979667
"TRIML1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.010","1.011","2.67e-01",NA,NA,NA,0.004150764
"SLC38A9","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.009","0.990","2.68e-01",NA,NA,NA,0.00423203
"LAPTM5","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.011","1.012","2.70e-01",NA,NA,NA,0.003820687
"PTPRJ","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.008","0.007","0.992","2.70e-01",NA,NA,NA,0.004473551
"CHRM5","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.006","0.006","1.006","2.76e-01",NA,NA,NA,0.004051782
"PPP4R4","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.009","0.008","0.991","2.80e-01",NA,NA,NA,0.005521619
"CDH4","Brain Prefrontal cortex","DEP","MR Egger",3,"-0.087","0.042","0.917","2.84e-01",0.210173752,0.011886381,0.276550922,0.06377287
"EIF3B","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.006","0.006","1.006","2.85e-01",NA,NA,NA,0.003793817
"LRP1B","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.012","1.012","2.85e-01",NA,NA,NA,0.125723314
