Psychiatric disorder,Risk phenotype,Method,Beta,Standard error,P-value,OR,OR_lci95,OR_uci95,Q Pvalue(MREgger),Q Pvalue(IVW),Intercept PValue
ED,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Inverse variance weighted,0.355312852,0.606691694,0.558106463,1.426626908,0.434394197,4.685293555,0.099622228,0.10105084,0.485657442
SCZ,Allergic rhinitis ,Weighted median,-0.033004733,0.056386274,0.558324,0.96753398,0.866301889,1.080595593,0.25627887,0.485537584,0.786689129
DEP,Primary sclerosing cholangitis ,MR Egger,-0.011929161,0.019838158,0.558812782,0.988141709,0.950457387,1.027320163,0.436436994,0.344160678,0.145430993
ANX,Gestational diabetes (for exclusion) ,Weighted mode,-0.056089144,0.088140921,0.559135209,0.945454851,0.795451541,1.123745229,0.415792519,0.28487094,0.236593224
ANX,Current employment status: Unemployed,Weighted median,-0.890224016,1.527045494,0.55991248,0.41056377,0.020584165,8.188945641,1.31E-27,1.37E-27,0.437673351
OCD,"Illness, injury, bereavement, stress in last 2 years: Serious illness, injury or assault of a close relative ",Wald ratio,4.08536287,7.011236429,0.560103397,59.46351136,6.40E-05,55250407.33,NA,NA,NA
PTSD,Diagnoses - main ICD10: I25.1 Atherosclerotic heart disease ,Inverse variance weighted,-0.631734177,1.085603988,0.560620876,0.531668993,0.063322283,4.464019706,0.00214915,0.001930803,0.354157699
ASD,Current employment status: Unemployed,Weighted median,-0.431194835,0.741519905,0.5609026,0.649732308,0.151893775,2.779258537,1.31E-27,1.37E-27,0.437673351
PTSD,Rubella vaccination,Inverse variance weighted,-0.001344035,0.002315621,0.561630816,0.998656868,0.994134617,1.00319969,0.017031269,0.017281105,0.444404848
ALZ,Intelligence ,Weighted mode,-0.124655042,0.214285659,0.56166873,0.882801379,0.580041902,1.343589615,3.88E-09,4.32E-09,0.491761243
OCD,Gestational diabetes (for exclusion) ,Weighted median,0.066128041,0.114128078,0.562306108,1.068363503,0.854223003,1.336185715,0.864817931,0.914679138,0.662995418
DEP,Intelligence ,Simple mode,0.068426386,0.117905103,0.562591094,1.070821795,0.849873626,1.349211554,1.44E-11,1.54E-11,0.454530892
ALZ,Living alone,MR Egger,-0.734457185,1.268424458,0.562637828,0.479765812,0.039932325,5.764133003,0.39439718,0.459025409,0.408728167
PTSD,Qualifications: College or University degree ,MR Egger,0.381457732,0.658003411,0.562638348,1.464417763,0.403237745,5.318250615,7.01E-11,6.87E-12,0.008009552
PTSD,Primary biliary cirrhosis ,Weighted mode,0.014882214,0.025304831,0.562725531,1.014993506,0.965880407,1.066603908,4.61E-05,7.85E-05,0.924368959
SCZ,Fresh fruit intake ,Inverse variance weighted,0.189543057,0.3281954,0.563580722,1.208697166,0.635260628,2.299762924,8.09E-21,7.99E-21,0.497506373
BP,Birth weight ,Simple mode,-0.104248348,0.180521544,0.564553369,0.901001508,0.632502836,1.283478382,0.335954247,0.3095235,0.144352315
ASD,"Non-cancer illness code, self-reported: diabetes ",Simple mode,-0.926125989,1.598767455,0.564646839,0.39608518,0.017254019,9.092575695,0.114831852,0.131252631,0.739258283
BP,Diagnoses - main ICD10: I25.1 Atherosclerotic heart disease ,Weighted mode,0.733625809,1.258130488,0.564844665,2.08261811,0.176875365,24.52177665,0.88430465,0.88452391,0.371424741
ADHD,Primary sclerosing cholangitis ,MR Egger,0.011464041,0.019440951,0.565510212,1.011530005,0.973711498,1.050817366,0.084281971,0.043616222,0.148416734
DEP,College completion ,MR Egger,-0.367428549,0.452057505,0.565511981,0.692512806,0.285514844,1.679681447,0.02994048,0.052158596,0.703106532
BP,Allergic rhinitis ,Weighted median,0.037005071,0.064515982,0.566252109,1.037698283,0.914437411,1.177574007,NA,0.464966113,NA
ALZ,"Illness, injury, bereavement, stress in last 2 years: Serious illness, injury or assault to yourself ",Inverse variance weighted,1.115697193,1.946613167,0.566544576,3.051695058,0.067228056,138.5261339,0.682601629,0.286733738,0.36914415
ED,Congenital cytomegalovirus infection,MR Egger,0.478405833,0.593009592,0.567837982,1.613500162,0.504648583,5.158803297,NA,0.443559374,NA
ANX,Current employment status: Unemployed,Weighted median,-0.890224016,1.558694212,0.567908484,0.41056377,0.019346095,8.71300415,1.31E-27,1.37E-27,0.437673351
ASD,smoking initiation ,Weighted median,0.058864835,0.103124378,0.568125752,1.060631871,0.866529656,1.298212886,0.40086885,0.431189543,0.98282675
PTSD,Tea intake ,MR Egger,0.216578483,0.376280537,0.568385372,1.241820543,0.593967087,2.596302547,3.34E-05,3.53E-05,0.452765438
ALZ,Neuroticism score ,Weighted mode,0.04246234,0.074408777,0.569381514,1.043376762,0.901785256,1.207199897,2.23E-09,1.77E-09,0.286766747
SCZ,Allergic rhinitis ,Simple mode,-0.038083319,0.05645088,0.569446122,0.962632732,0.861804318,1.075257756,0.25627887,0.485537584,0.786689129
PTSD,Primary sclerosing cholangitis ,Inverse variance weighted,-0.0079961,0.014078601,0.570061254,0.992035784,0.965035725,1.019791259,0.000522623,0.000142129,0.183882486
ANX,Diagnoses - main ICD10: I25.1 Atherosclerotic heart disease ,Inverse variance weighted,-1.277544089,2.2517194,0.570467035,0.278720974,0.003376505,23.0076308,0.88430465,0.88452391,0.371424741
ALZ,Unable to work because of sickness or disability,Inverse variance weighted,-0.125077281,0.22083163,0.571127293,0.882428705,0.572405699,1.360364548,0.39439718,0.459025409,0.185533544
ED,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension ,Weighted median,0.379818562,0.670916594,0.571312958,1.4620193,0.392516006,5.445638899,0.030208429,0.035677943,0.763537701
ASD,"Non-cancer illness code, self-reported: psoriasis ",Weighted mode,-0.644280505,1.117385496,0.571352949,0.52504017,0.058756348,4.691700361,0.952275557,0.905090016,0.168371825
ED,Operative procedures,Inverse variance weighted,-0.712582646,1.259573929,0.57157524,0.490376093,0.041529654,5.790289294,0.132065454,0.135682084,0.949318884
PTSD,Primary biliary cirrhosis ,Inverse variance weighted,0.006725453,0.01189124,0.57167905,1.00674812,0.983555337,1.030487801,4.61E-05,7.85E-05,0.924368959
DEP,Age-related hearing impairment (MTAG) ,Weighted mode,-0.079710573,0.139486669,0.57241705,0.92338356,0.702503817,1.213711837,0.065943378,0.079541775,0.672216691
OCD,Trauma exposure ,Simple mode,-0.186683427,0.295728925,0.572684833,0.829706357,0.464723757,1.481337308,0.715846263,0.777849379,0.565530554
ALZ,Trauma exposure ,Simple mode,-0.06263418,0.1021166,0.572800782,0.939287021,0.768908951,1.147418178,0.630163229,0.590333203,0.375452224
SCZ,College completion ,Weighted median,0.072045585,0.127804992,0.572948139,1.074704333,0.836564044,1.380634767,0.940951869,0.121205669,0.288552349
OCD,Trauma exposure ,Weighted mode,-0.152543323,0.241993289,0.573202591,0.858521699,0.53427202,1.379558504,0.715846263,0.777849379,0.565530554
ADHD,Diagnoses - main ICD10: I25.1 Atherosclerotic heart disease ,Weighted mode,-0.710826849,1.246802998,0.573685051,0.49123785,0.042657135,5.657075299,2.28E-05,3.00E-06,0.1023198
ASD,"Non-cancer illness code, self-reported: psoriasis ",Weighted median,-0.607816807,1.081148335,0.573982778,0.544538405,0.065423907,4.532319909,0.952275557,0.905090016,0.168371825
ANX,Trauma exposure ,MR Egger,-1.791986916,2.854706423,0.574712206,0.166628763,0.00061912,44.84614686,0.842767246,0.86714041,0.555428028
BP,Serum 25-Hydroxyvitamin D levels ,Inverse variance weighted,0.033191686,0.059230502,0.575219153,1.033748675,0.920443097,1.161002052,0.106031625,0.11572777,0.636334511
BP,Toxoplasma gondii sag1 antibody levels ,Wald ratio,0.038197473,0.068249976,0.575704457,1.038936375,0.908852486,1.187639146,NA,NA,NA
ASD,"Non-cancer illness code, self-reported: psoriasis ",MR Egger,-0.962667281,1.687859145,0.575903077,0.381872964,0.013969607,10.43887317,0.952275557,0.905090016,0.168371825
ALZ,"Illness, injury, bereavement, stress in last 2 years: Financial difficulties ",Inverse variance weighted,-0.555856746,0.998013293,0.577552526,0.573580638,0.081108882,4.056211088,0.189893742,0.257713178,0.772673041
ALZ,"Illness, injury, bereavement, stress in last 2 years: Financial difficulties ",Inverse variance weighted,-0.555856746,0.998013293,0.577552526,0.573580638,0.081108882,4.056211088,0.189893742,0.257713178,0.772673041
ADHD,Type 1 diabetes ,MR Egger,0.005519258,0.009810845,0.577650007,1.005534517,0.986383556,1.025057301,0.030177917,0.032413911,0.44792816
ANX,College completion ,Inverse variance weighted,-0.246187054,0.442949642,0.57835431,0.781775977,0.328122471,1.862638897,0.636884111,0.72568973,0.634476409
OCD,Diabetes mellitus ,Weighted mode,0.054867448,0.098185134,0.579120269,1.056400577,0.871468626,1.280576428,0.560432606,0.556094019,0.300889221
OCD,smoking initiation ,Weighted mode,0.248460715,0.445945367,0.579173726,1.282050456,0.534944538,3.072567817,0.000800078,0.000740461,0.310689123
DEP,Mumps,Inverse variance weighted,-0.000329689,0.000595306,0.579705249,0.999670365,0.99850463,1.000837461,0.22383982,0.225553819,0.379057929
OCD,Birth weight ,Simple mode,-0.25294365,0.45550673,0.579785992,0.776511637,0.317989524,1.896195558,0.115638036,0.127043604,0.831139804
DEP,"Diagnoses - main ICD10: J45.9 Asthma, unspecified ",Wald ratio,2.734688898,4.943476084,0.580132294,15.40495018,0.000954308,248674.9803,0.685871313,0.828609526,0.950948447
DEP,Birth weight ,Inverse variance weighted,0.015941205,0.02882795,0.580278887,1.016068944,0.960250033,1.075132583,0.115638036,0.127043604,0.831139804
ED,Autoimmune diseases ,MR Egger,0.029037644,0.05211959,0.580702263,1.029463347,0.929492303,1.140186722,0.383837455,0.412663609,0.598546243
OCD,Current employment status: Retired,Weighted median,0.188623821,0.341546913,0.580767979,1.207586598,0.618283537,2.35857063,0.011892164,0.012245482,0.628714826
ASD,Alzheimer's disease or family history of Alzheimer's disease ,Weighted median,0.018467912,0.03347106,0.581114439,1.018639499,0.953958256,1.087706324,0.011969359,0.015430558,0.736557952
SCZ,Allergic rhinitis ,Weighted mode,-0.03532943,0.054197283,0.581390159,0.965287369,0.868006475,1.073470915,0.25627887,0.485537584,0.786689129
ALZ,Age at first birth ,Weighted median,-0.02035199,0.036962575,0.581900563,0.979853714,0.911376999,1.053475457,0.023745981,0.020861318,0.250744821
ED,Ever taken cannabis ,Weighted mode,-0.023013709,0.037512534,0.582931729,0.977249087,0.907975144,1.051808283,0.594527733,0.717560176,0.945702243
SCZ,Alzheimer's disease or family history of Alzheimer's disease ,MR Egger,-0.023281517,0.042053531,0.583464231,0.976987406,0.899688724,1.060927371,3.67E-06,4.60E-06,0.570012981
ADHD,Gestational diabetes (for exclusion) ,Inverse variance weighted,0.012609011,0.023016875,0.583818297,1.01268884,0.968018516,1.059420527,0.628365973,0.71669171,0.582055872
ADHD,Gestational diabetes (for exclusion) ,Inverse variance weighted,0.012609011,0.023016875,0.583818297,1.01268884,0.968018516,1.059420527,0.628365973,0.71669171,0.582055872
PTSD,Rubella vaccination,Weighted median,-0.001980264,0.003626165,0.58499431,0.998021695,0.99095362,1.005140185,0.017031269,0.017281105,0.444404848
ED,Unspecified maternal hypertension,MR Egger,0.00173591,0.003181149,0.585369289,1.001737418,0.995510964,1.008002815,0.127837508,0.132983393,0.809668802
BP,Sleeplessness / insomnia ,Weighted mode,0.194401673,0.35403646,0.586148753,1.214584051,0.606828061,2.431025378,0.411177671,0.431081921,0.461291419
ASD,Caffeine,MR Egger,0.509045198,0.935133874,0.586263597,1.66370193,0.266117538,10.40105862,9.17E-15,7.36E-15,0.123982374
ANX,Operation code: caesarean section / caesarian section ,Inverse variance weighted,-2.856624248,5.262838303,0.58727332,0.057462412,1.90E-06,1734.611635,NA,0.624920461,NA
PTSD,Childhood asthma (age<16) ,Inverse variance weighted,-5.492678955,10.11945658,0.587278542,0.004116801,1.00E-11,1692057.737,NA,0.288715575,NA
ADHD,Iron intake,Weighted median,-0.619550999,1.148617769,0.589618945,0.538186029,0.056651216,5.112762313,4.16E-26,3.96E-26,0.299589161
BP,Caffeine,Weighted median,0.221660241,0.411502847,0.590121282,1.248147237,0.557169744,2.796044727,0.165535111,0.165958161,0.347532961
OCD,Type 2 diabetes ,Weighted median,0.038388828,0.071292048,0.590250683,1.039135199,0.903622507,1.194970193,0.163301635,0.179944521,0.96794149
ADHD,Current employment status: Unemployed,MR Egger,-0.463228577,0.862220874,0.591166095,0.629248784,0.116114153,3.410041073,1.31E-27,1.37E-27,0.437673351
ADHD,Current employment status: Unemployed,MR Egger,-0.463228577,0.862220874,0.591166095,0.629248784,0.116114153,3.410041073,1.31E-27,1.37E-27,0.437673351
ED,Sleeplessness / insomnia ,Simple mode,0.439395914,0.80935472,0.591212075,1.551769533,0.317607372,7.581652359,1.65E-10,2.97E-10,0.924188828
ASD,Current employment status: Unemployed,MR Egger,-0.569682534,1.062085795,0.591760488,0.565705002,0.070554438,4.535818826,1.31E-27,1.37E-27,0.437673351
ASD,Current employment status: Unemployed,MR Egger,-0.569682534,1.062085795,0.591760488,0.565705002,0.070554438,4.535818826,1.31E-27,1.37E-27,0.437673351
PTSD,Alzheimer's disease or family history of Alzheimer's disease ,Weighted median,0.019615192,0.036594775,0.591951132,1.019808834,0.949223908,1.095642502,3.67E-06,4.60E-06,0.570012981
DEP,Alzheimer's disease or family history of Alzheimer's disease ,Simple mode,-0.010540601,0.019587459,0.593992789,0.989514756,0.952245861,1.028242278,0.23551284,0.237214192,0.351905335
BP,Serum 25-Hydroxyvitamin D levels ,Weighted mode,-0.031378294,0.058746561,0.594349432,0.969108896,0.863707116,1.087373294,0.106031625,0.11572777,0.636334511
ANX,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension ,Weighted mode,1.202784106,2.248640269,0.594548351,3.32937336,0.040577124,273.1767532,0.384306388,0.414302575,0.736685574
OCD,Iron intake,Inverse variance weighted,1.170772036,2.204123998,0.595298625,3.224481093,0.042881662,242.4644428,6.04E-08,4.96E-08,0.089450444
DEP,"Diagnoses - secondary ICD10: E03.9 Hypothyroidism, unspecified ",Weighted mode,-0.380215427,0.709324909,0.595648374,0.683714103,0.170249163,2.745769585,0.150369074,0.17789191,0.835795114
ED,Sleeplessness / insomnia ,MR Egger,0.575381942,1.072781314,0.595810168,1.777809417,0.21712774,14.55643724,1.65E-10,2.97E-10,0.924188828
ALZ,Body mass index (BMI) ,Weighted mode,-0.049740173,0.093749473,0.595989265,0.951476612,0.791766194,1.143402875,0,0,0.210211056
ALZ,Gestational diabetes (for exclusion) ,Weighted median,-0.014330721,0.027067709,0.596500418,0.985771475,0.934836688,1.039481456,0.024596742,0.024262681,0.538637902
DEP,Ever taken cannabis ,MR Egger,0.017827549,0.031910502,0.596602072,1.017987408,0.956268034,1.083690269,0.594527733,0.717560176,0.945702243
ALZ,Diabetes mellitus ,Inverse variance weighted,-0.117369767,0.221901043,0.596855109,0.889256315,0.575626762,1.373766555,0,0,0.579708973
SCZ,Current employment status: Retired,MR Egger,-0.085629298,0.162216803,0.597634148,0.917934448,0.667928443,1.261517846,0.011892164,0.012245482,0.628714826
ADHD,"Non-cancer illness code, self-reported: diabetes ",Weighted mode,0.420889284,0.792982084,0.597641796,1.523315614,0.321951102,7.207586621,1.35E-06,5.14E-07,0.138920073
BP,Body mass index (BMI) ,Weighted mode,-0.050885284,0.096490199,0.598210939,0.950387689,0.786623083,1.148245937,0.408591495,0.420613772,0.751756581
OCD,College completion ,Weighted mode,0.244226823,0.39395921,0.598523121,1.276633868,0.58982274,2.763192943,0.604111684,0.870789789,0.943669546
ANX,Maternal smoking around birth ,Weighted mode,-1.433042264,2.66682483,0.598901487,0.238581988,0.001281122,44.43086576,0.067074821,0.092865791,0.956658032
ED,Ever taken cannabis ,Inverse variance weighted,-0.014396144,0.027415851,0.59951163,0.985706985,0.934137895,1.040122947,0.594527733,0.717560176,0.945702243
ANX,Trauma exposure ,Inverse variance weighted,0.09340552,0.177979787,0.599715483,1.097906868,0.774579589,1.556198366,0.842767246,0.86714041,0.555428028
SCZ,Educational attainment,Weighted median,0.025292154,0.048250012,0.600146685,1.025614714,0.933067373,1.127341468,2.71E-14,1.31E-14,0.011722259
SCZ,College completion ,Inverse variance weighted,0.116217372,0.221828876,0.600344256,1.123240007,0.727190191,1.734990554,0.940951869,0.121205669,0.288552349
ALZ,Congenital cytomegalovirus infection,Weighted mode,0.054426134,0.101909189,0.601122644,1.055934476,0.864749096,1.28938859,0.39439718,0.459025409,0.845263594
BP,Gestational diabetes (for exclusion) ,Weighted mode,-0.014782702,0.026083667,0.601178586,0.985326026,0.936218219,1.037009702,0.415792519,0.28487094,0.236593224
ALZ,Serum 25-Hydroxyvitamin D levels ,Weighted median,-0.038766911,0.074414601,0.602395751,0.961974909,0.831420555,1.113029645,0,0,0.728488231
ALZ,Mineral and other dietary supplements: Zinc ,Inverse variance weighted,-1.268123434,2.435184015,0.60254055,0.281359116,0.002378978,33.27602725,0.40856912,0.708927393,0.954863439
PTSD,Autoimmune diseases ,Simple mode,-0.035139551,0.067075197,0.602821779,0.965470674,0.846532286,1.101119991,2.74E-05,3.77E-05,0.700159744
OCD,Primary biliary cirrhosis ,Simple mode,-0.033447632,0.063153536,0.602844461,0.967105555,0.854508728,1.094539031,0.007106516,0.009344454,0.653885458
BP,Gestational diabetes (for exclusion) ,Weighted mode,-0.014782702,0.026215544,0.602943008,0.985326026,0.935976258,1.037277782,0.415792519,0.28487094,0.236593224
ANX,Living alone,Inverse variance weighted,0.797175942,1.540390215,0.604796293,2.219264738,0.108393313,45.43763668,2.91E-16,3.32E-16,0.857891204
ALZ,College completion ,Simple mode,-0.100643942,0.165573021,0.605114545,0.904254943,0.653660573,1.250919873,0.39439718,0.459025409,0.350028286
SCZ,"Diagnoses - secondary ICD10: E66.9 Obesity, unspecified ",Inverse variance weighted,3.76291071,7.294366546,0.605948479,43.0736185,2.66E-05,69711031.9,NA,0.601034456,NA
ADHD,Alzheimer's disease or family history of Alzheimer's disease ,MR Egger,0.014480571,0.02785507,0.60685795,1.014585922,0.960678603,1.071518186,0.806991571,0.838904938,0.801720621
ASD,Extraversion,MR Egger,0.001824713,0.003549635,0.607277055,1.001826379,0.994880578,1.008820672,3.79E-20,3.65E-20,0.300348565
ASD,"Diagnoses - secondary ICD10: E03.9 Hypothyroidism, unspecified ",Simple mode,-1.256586126,2.427488034,0.607959985,0.28462404,0.002443161,33.1582124,0.80137936,0.815101026,0.468424168
